Fix,minion,incorrAns,corrAns,FixName,MinName,block,MinSound,Shield,Minions,ITI,corRes,Color,Sounds,SpellSounds,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,shield.thisRepN,shield.thisTrialN,shield.thisN,shield.thisIndex,attack_loop.thisRepN,attack_loop.thisTrialN,attack_loop.thisN,attack_loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,shield_2.thisRepN,shield_2.thisTrialN,shield_2.thisN,shield_2.thisIndex,attack_loop_2.thisRepN,attack_loop_2.thisTrialN,attack_loop_2.thisN,attack_loop_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,Pavlovian.thisRepN,Pavlovian.thisTrialN,Pavlovian.thisN,Pavlovian.thisIndex,PavAsses.thisRepN,PavAsses.thisTrialN,PavAsses.thisN,PavAsses.thisIndex,PIT.thisRepN,PIT.thisTrialN,PIT.thisN,PIT.thisIndex,PIT_2.thisRepN,PIT_2.thisTrialN,PIT_2.thisN,PIT_2.thisIndex,p_port_beginexp.started,p_port_beginexp.stopped,Home.started,Home.stopped,text_6.started,text_6.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_18.started,text_18.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,image_8.started,image_8.stopped,text_17.started,text_17.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,image_9.started,image_9.stopped,text_7.started,text_7.stopped,text_8.started,text_8.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_30.started,text_30.stopped,key_resp_25.keys,key_resp_25.rt,key_resp_25.started,key_resp_25.stopped,text_31.started,text_31.stopped,key_resp_23.keys,key_resp_23.rt,key_resp_23.started,key_resp_23.stopped,text_9.started,text_9.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image_28.started,image_28.stopped,text_10.started,text_10.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,text_11.started,text_11.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text_12.started,text_12.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,text_13.started,text_13.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,image_4.started,image_4.stopped,text_14.started,text_14.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,fixationcross.started,fixationcross.stopped,image_16.started,image_16.stopped,image_15.started,image_15.stopped,image_14.started,image_14.stopped,fixationcross_start,fixactioncross_end,fixationcross2.started,fixationcross2.stopped,image_11.started,image_11.stopped,image_10.started,image_10.stopped,fixationcross2_start,fixationcross2_end,Attack.started,Attack.stopped,fixation.started,fixation.stopped,minion1.started,minion1.stopped,image_18.started,image_18.stopped,image_17.started,image_17.stopped,backdrop_fix.started,backdrop_fix.stopped,Attacker.started,Attacker.stopped,minion1_start,minion1_end,fixationcross3.started,fixationcross3.stopped,image_23.started,image_23.stopped,image_22.started,image_22.stopped,fixationcross3_start,fixationcross3_end,image_19.started,image_19.stopped,minionchange_start,minionchange_end,minionchange.started,minionchange.stopped,text_15.started,text_15.stopped,fixationcross4.started,fixationcross4.stopped,image_13.started,image_13.stopped,image_12.started,image_12.stopped,fixationcross4_start,fixationcross4_end,Attack2.started,Attack2.stopped,Fix2.started,Fix2.stopped,fixationcross5.started,fixationcross5.stopped,image_25.started,image_25.stopped,image_24.started,image_24.stopped,image_20.started,image_20.stopped,fixationcross5_start,fixationcross5_end,text_41.started,text_41.stopped,InsAssess.response,InsAssess.rt,InsAssess.started,InsAssess.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,slider.response,slider.rt,slider.started,slider.stopped,text_32.started,text_32.stopped,key_resp_26.keys,key_resp_26.rt,key_resp_26.started,key_resp_26.stopped,image_6.started,image_6.stopped,image_3.started,image_3.stopped,text_19.started,text_19.stopped,key_resp_21.keys,key_resp_21.rt,key_resp_21.started,key_resp_21.stopped,image_5.started,image_5.stopped,text_20.started,text_20.stopped,key_resp_20.keys,key_resp_20.rt,key_resp_20.started,key_resp_20.stopped,text_21.started,text_21.stopped,key_resp_19.keys,key_resp_19.rt,key_resp_19.started,key_resp_19.stopped,text_22.started,text_22.stopped,key_resp_18.keys,key_resp_18.rt,key_resp_18.started,key_resp_18.stopped,text_38.started,text_38.stopped,pav_pport.started,pav_pport.stopped,image.started,image.stopped,pav_pport_start,pav_pport_end,minion_p_port.started,minion_p_port.stopped,image_2.started,image_2.stopped,minion_p_port_start,minion_p_port_end,reload_p_port.started,reload_p_port.stopped,text_36.started,text_36.stopped,reload_p_port_start,reload_p_port_end,text_42.started,text_42.stopped,image_29.started,image_29.stopped,text_39.started,text_39.stopped,resp_2.keys,resp_2.corr,resp_2.rt,resp_2.started,resp_2.stopped,text_40.started,text_40.stopped,ShieldQuiz.started,ShieldQuiz.stopped,image_21.started,image_21.stopped,text_24.started,text_24.stopped,key_resp_17.keys,key_resp_17.rt,key_resp_17.started,key_resp_17.stopped,text_33.started,text_33.stopped,key_resp_24.keys,key_resp_24.rt,key_resp_24.started,key_resp_24.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.started,key_resp_14.stopped,image_7.started,image_7.stopped,text_25.started,text_25.stopped,text_26.started,text_26.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.started,key_resp_13.stopped,jitter,p_port.started,p_port.stopped,text_16.started,text_16.stopped,p_port_start,p_port_end,text_28.started,text_28.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,p_port_2.started,p_port_2.stopped,p_port_2_start,p_port_2_end,text_37.started,text_37.stopped,pitshield_p_port.started,pitshield_p_port.stopped,image_27.started,image_27.stopped,image_26.started,image_26.stopped,PITshield.started,PITshield.stopped,pitshield_p_port_start,pitshield_p_port_end,p_port_3.started,p_port_3.stopped,Phase_2_progress.started,Phase_2_progress.stopped,key_resp_15.keys,key_resp_15.rt,key_resp_15.started,key_resp_15.stopped,text_29.started,text_29.stopped,p_port_3_start,p_port_3_end,text_27.started,text_27.stopped,key_resp_16.keys,key_resp_16.rt,key_resp_16.started,key_resp_16.stopped,text_34.started,text_34.stopped,sequence #,participant,group,participant initials,date,expName,psychopyVersion,frameRate,
DTK/AlternateFixation.jpg,DTK/origgoblin.jpg,n,b,fixation,goblin,Instr,Goblin.wav,,,,,,,,4,0,4,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004189786197457579,None,286.25350721094037,None,286.25350721094037,None,286.25350721094037,None,286.25350721094037,None,5,4,0.010996400187650579,None,287.4873254997856,None,287.4873254997856,None,15,4,287.4873254997856,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,070,GO,SP,2020_Feb_18_1444,DTK_EL,3.2.4,60.020491952027385,
DTK/AlternateFixation.jpg,DTK/origgoblin.jpg,n,b,fixation,goblin,Instr,Goblin.wav,,,,,,,,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0028758933494827943,None,287.8873188586276,None,287.8873188586276,None,287.8873188586276,None,15,4,0.009805549894736032,None,289.7203099006092,None,289.7203099006092,None,15,4,289.7203099006092,None,289.7203099006092,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,070,GO,SP,2020_Feb_18_1444,DTK_EL,3.2.4,60.020491952027385,
DTK/AlternateFixation.jpg,DTK/origgoblin.jpg,n,b,fixation,goblin,Instr,Goblin.wav,,,,,,,,5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0030516425522364443,None,290.15397888413463,None,290.15397888413463,None,290.15397888413463,None,15,4,0.012827277050746488,None,292.0036546295669,None,292.0036546295669,None,15,4,292.0036546295669,None,292.0036546295669,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,070,GO,SP,2020_Feb_18_1444,DTK_EL,3.2.4,60.020491952027385,
DTK/AlternateFixation.jpg,DTK/origgoblin.jpg,n,b,fixation,goblin,Instr,Goblin.wav,,,,,,,,5,0,5,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015590149954732624,None,292.42067664349815,None,292.42067664349815,None,292.42067664349815,None,15,4,0.012388054970870144,None,294.27026152580584,None,294.27026152580584,None,15,4,294.27026152580584,None,294.27026152580584,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,070,GO,SP,2020_Feb_18_1444,DTK_EL,3.2.4,60.020491952027385,
DTK/AlternateFixation.jpg,DTK/origgoblin.jpg,n,b,fixation,goblin,Instr,Goblin.wav,,,,,,,,5,0,5,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00014535080845234916,None,294.6706112129923,None,294.6706112129923,None,294.6706112129923,None,15,4,0.011020278172509279,None,296.5202483189569,None,296.5202483189569,None,15,4,296.5202483189569,None,296.5202483189569,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,070,GO,SP,2020_Feb_18_1444,DTK_EL,3.2.4,60.020491952027385,
DTK/AlternateFixation.jpg,DTK/origgoblin.jpg,n,b,fixation,goblin,Instr,Goblin.wav,,,,,,,,5,0,5,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007445191575243371,None,296.9206161183938,None,296.9206161183938,None,296.9206161183938,None,15,4,0.010966545163682895,None,298.7702351121079,None,298.7702351121079,None,15,4,298.7702351121079,None,298.7702351121079,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,070,GO,SP,2020_Feb_18_1444,DTK_EL,3.2.4,60.020491952027385,
DTK/AlternateFixation.jpg,DTK/origgoblin.jpg,n,b,fixation,goblin,Instr,Goblin.wav,,,,,,,,5,0,5,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005280777621010202,None,299.17059204419456,None,299.17059204419456,None,299.17059204419456,None,15,4,0.010805949874338694,None,301.02022220712934,None,301.02022220712934,None,15,4,301.02022220712934,None,301.02022220712934,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,070,GO,SP,2020_Feb_18_1444,DTK_EL,3.2.4,60.020491952027385,
DTK/AlternateFixation.jpg,DTK/origgoblin.jpg,n,b,fixation,goblin,Instr,Goblin.wav,,,,,,,,5,0,5,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007937633483379614,None,301.42008407103094,None,301.42008407103094,None,301.42008407103094,None,15,4,0.012519670659457915,None,303.270207792797,None,303.270207792797,None,15,4,303.270207792797,None,303.270207792797,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,070,GO,SP,2020_Feb_18_1444,DTK_EL,3.2.4,60.020491952027385,
DTK/AlternateFixation.jpg,DTK/origgoblin.jpg,n,b,fixation,goblin,Instr,Goblin.wav,,,,,,,,5,0,5,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015981887749148882,None,303.6705315190902,None,303.6705315190902,None,303.6705315190902,None,15,4,0.01207592051832762,None,305.5202093776188,None,305.5202093776188,None,15,4,305.5202093776188,None,305.5202093776188,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,070,GO,SP,2020_Feb_18_1444,DTK_EL,3.2.4,60.020491952027385,
DTK/AlternateFixation.jpg,DTK/origgoblin.jpg,n,b,fixation,goblin,Instr,Goblin.wav,,,,,,,,5,0,5,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015819994416233385,None,305.90387315387125,None,305.90387315387125,None,305.90387315387125,None,15,4,0.010793875040690182,None,307.7535156935119,None,307.7535156935119,None,15,4,307.7535156935119,None,307.7535156935119,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,070,GO,SP,2020_Feb_18_1444,DTK_EL,3.2.4,60.020491952027385,
DTK/AlternateFixation.jpg,DTK/origgoblin.jpg,n,b,fixation,goblin,Instr,Goblin.wav,,,,,,,,5,0,5,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013821156608173624,None,308.15386417321315,None,308.15386417321315,None,308.15386417321315,None,15,4,0.011617982445386588,None,310.0034949398905,None,310.0034949398905,None,15,4,310.0034949398905,None,310.0034949398905,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,070,GO,SP,2020_Feb_18_1444,DTK_EL,3.2.4,60.020491952027385,
DTK/AlternateFixation.jpg,DTK/origgoblin.jpg,n,b,fixation,goblin,Instr,Goblin.wav,,,,,,,,5,0,5,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003145645134281949,None,310.4038515701068,None,310.4038515701068,None,310.4038515701068,None,15,4,0.013834921928719268,None,312.2535049770959,None,312.2535049770959,None,15,4,312.2535049770959,None,312.2535049770959,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,070,GO,SP,2020_Feb_18_1444,DTK_EL,3.2.4,60.020491952027385,
DTK/AlternateFixation.jpg,DTK/origgoblin.jpg,n,b,fixation,goblin,Instr,Goblin.wav,,,,,,,,5,0,5,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0088811006207834,None,312.62052540620607,None,312.62052540620607,None,312.62052540620607,None,15,4,0.004788064028616645,None,314.4702876980091,None,314.4702876980091,None,15,4,314.4702876980091,None,314.4702876980091,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,070,GO,SP,2020_Feb_18_1444,DTK_EL,3.2.4,60.020491952027385,
DTK/AlternateFixation.jpg,DTK/origgoblin.jpg,n,b,fixation,goblin,Instr,Goblin.wav,,,,,,,,5,0,5,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007986446000359138,None,314.87049650207155,None,314.87049650207155,None,314.87049650207155,None,15,4,0.004776291065354599,None,316.686932856378,None,316.686932856378,None,15,4,316.686932856378,None,316.686932856378,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,070,GO,SP,2020_Feb_18_1444,DTK_EL,3.2.4,60.020491952027385,
DTK/AlternateFixation.jpg,DTK/origgoblin.jpg,n,b,fixation,goblin,Instr,Goblin.wav,,,,,,,,5,0,5,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003049861517865793,None,317.07046661685854,None,317.07046661685854,None,317.07046661685854,None,15,4,0.004891605725788395,None,318.90358767461385,None,318.90358767461385,None,15,4,318.90358767461385,None,318.90358767461385,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,070,GO,SP,2020_Feb_18_1444,DTK_EL,3.2.4,60.020491952027385,
DTK/AlternateFixation.jpg,DTK/origgoblin.jpg,n,b,fixation,goblin,Instr,Goblin.wav,,,,,,,,5,0,5,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011083550301918876,None,319.28717396062166,None,319.28717396062166,None,319.28717396062166,None,15,4,0.015944697261147667,None,321.15343116967415,None,321.15343116967415,None,15,4,321.15343116967415,None,321.15343116967415,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,070,GO,SP,2020_Feb_18_1444,DTK_EL,3.2.4,60.020491952027385,
DTK/AlternateFixation.jpg,DTK/origgoblin.jpg,n,b,fixation,goblin,Instr,Goblin.wav,,,,,,,,5,0,5,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006169304260765784,None,321.52044797633425,None,321.52044797633425,None,321.52044797633425,None,15,4,0.010858173531232751,None,323.37009504403613,None,323.37009504403613,None,15,4,323.37009504403613,None,323.37009504403613,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,070,GO,SP,2020_Feb_18_1444,DTK_EL,3.2.4,60.020491952027385,
DTK/AlternateFixation.jpg,DTK/origgoblin.jpg,n,b,fixation,goblin,Instr,Goblin.wav,,,,,,,,5,0,5,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013181431924749631,None,323.77040458239935,None,323.77040458239935,None,323.77040458239935,None,15,4,0.010798101231557666,None,325.6200670455146,None,325.6200670455146,None,15,4,325.6200670455146,None,325.6200670455146,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,070,GO,SP,2020_Feb_18_1444,DTK_EL,3.2.4,60.020491952027385,
DTK/AlternateFixation.jpg,DTK/origgoblin.jpg,n,b,fixation,goblin,Instr,Goblin.wav,,,,,,,,5,0,5,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003427079323955695,None,326.02043092063104,None,326.02043092063104,None,326.02043092063104,None,15,4,0.0046534296288882615,None,327.853542922262,None,327.853542922262,None,15,4,327.853542922262,None,327.853542922262,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,070,GO,SP,2020_Feb_18_1444,DTK_EL,3.2.4,60.020491952027385,
