13.4060 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color='#CCCCCC', colorSpace='hex', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000000002D855240>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000000002D8DB9E8>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stereo=False, units='norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
       [0., 0.]]), win=Window(...), windingRule=None)
36.9511 	EXP 	window1: color = '#CCCCCC'
36.9555 	EXP 	unnamed TextStim: autoDraw = True
36.9555 	EXP 	unnamed TextStim: autoDraw = True
36.9555 	EXP 	unnamed TextStim: autoDraw = False
36.9555 	EXP 	unnamed TextStim: autoDraw = False
36.9723 	EXP 	window1: color = '#CCCCCC'
36.9889 	EXP 	unnamed TextStim: autoDraw = False
36.9889 	EXP 	unnamed TextStim: autoDraw = False
37.0056 	EXP 	window1: color = '#CCCCCC'
37.0222 	EXP 	unnamed TextStim: autoDraw = False
37.0222 	EXP 	unnamed TextStim: autoDraw = False
37.0390 	EXP 	window1: color = '#CCCCCC'
37.0555 	EXP 	unnamed TextStim: autoDraw = False
37.0555 	EXP 	unnamed TextStim: autoDraw = False
37.0616 	EXP 	Created unnamed GratingStim = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, autoDraw=False, autoLog=True, blendmode='avg', color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, interpolate=False, mask='circle', maskParams=None, name='unnamed GratingStim', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([0.02604167, 0.02604167]), size=array([38.4, 38.4]), tex='none', texRes=128, units='pix', win=Window(...))
37.0631 	EXP 	Created unnamed GratingStim = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, autoDraw=False, autoLog=True, blendmode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, interpolate=False, mask='circle', maskParams=None, name='unnamed GratingStim', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([0.078125, 0.078125]), size=array([12.8, 12.8]), tex='none', texRes=128, units='pix', win=Window(...))
37.0722 	EXP 	unnamed GratingStim: pos = array([-1.,  1.])
37.0722 	EXP 	unnamed GratingStim: pos = array([-1.,  1.])
38.1560 	EXP 	window1: color = '#CCCCCC'
38.1722 	EXP 	unnamed TextStim: autoDraw = False
38.1722 	EXP 	unnamed TextStim: autoDraw = False
38.1890 	EXP 	window1: color = '#CCCCCC'
38.2055 	EXP 	unnamed TextStim: autoDraw = False
38.2055 	EXP 	unnamed TextStim: autoDraw = False
38.2222 	EXP 	window1: color = '#CCCCCC'
38.2388 	EXP 	unnamed TextStim: autoDraw = False
38.2388 	EXP 	unnamed TextStim: autoDraw = False
38.2411 	EXP 	Created unnamed GratingStim = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, autoDraw=False, autoLog=True, blendmode='avg', color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, interpolate=False, mask='circle', maskParams=None, name='unnamed GratingStim', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([0.02604167, 0.02604167]), size=array([38.4, 38.4]), tex='none', texRes=128, units='pix', win=Window(...))
38.2426 	EXP 	Created unnamed GratingStim = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, autoDraw=False, autoLog=True, blendmode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, interpolate=False, mask='circle', maskParams=None, name='unnamed GratingStim', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([0.078125, 0.078125]), size=array([12.8, 12.8]), tex='none', texRes=128, units='pix', win=Window(...))
38.2555 	EXP 	unnamed GratingStim: pos = array([ 843., -447.])
38.2555 	EXP 	unnamed GratingStim: pos = array([ 843., -447.])
39.1671 	EXP 	window1: color = '#CCCCCC'
39.1721 	EXP 	unnamed TextStim: autoDraw = False
39.1721 	EXP 	unnamed TextStim: autoDraw = False
39.1889 	EXP 	window1: color = '#CCCCCC'
39.2055 	EXP 	unnamed TextStim: autoDraw = False
39.2055 	EXP 	unnamed TextStim: autoDraw = False
39.2222 	EXP 	window1: color = '#CCCCCC'
39.2388 	EXP 	unnamed TextStim: autoDraw = False
39.2388 	EXP 	unnamed TextStim: autoDraw = False
39.2404 	EXP 	Created unnamed GratingStim = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, autoDraw=False, autoLog=True, blendmode='avg', color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, interpolate=False, mask='circle', maskParams=None, name='unnamed GratingStim', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([0.02604167, 0.02604167]), size=array([38.4, 38.4]), tex='none', texRes=128, units='pix', win=Window(...))
39.2419 	EXP 	Created unnamed GratingStim = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, autoDraw=False, autoLog=True, blendmode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, interpolate=False, mask='circle', maskParams=None, name='unnamed GratingStim', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([0.078125, 0.078125]), size=array([12.8, 12.8]), tex='none', texRes=128, units='pix', win=Window(...))
39.2555 	EXP 	unnamed GratingStim: pos = array([ -1., 449.])
39.2555 	EXP 	unnamed GratingStim: pos = array([ -1., 449.])
40.1785 	EXP 	window1: color = '#CCCCCC'
40.1888 	EXP 	unnamed TextStim: autoDraw = False
40.1888 	EXP 	unnamed TextStim: autoDraw = False
40.2056 	EXP 	window1: color = '#CCCCCC'
40.2221 	EXP 	unnamed TextStim: autoDraw = False
40.2221 	EXP 	unnamed TextStim: autoDraw = False
40.2389 	EXP 	window1: color = '#CCCCCC'
40.2555 	EXP 	unnamed TextStim: autoDraw = False
40.2555 	EXP 	unnamed TextStim: autoDraw = False
40.2572 	EXP 	Created unnamed GratingStim = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, autoDraw=False, autoLog=True, blendmode='avg', color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, interpolate=False, mask='circle', maskParams=None, name='unnamed GratingStim', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([0.02604167, 0.02604167]), size=array([38.4, 38.4]), tex='none', texRes=128, units='pix', win=Window(...))
40.2587 	EXP 	Created unnamed GratingStim = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, autoDraw=False, autoLog=True, blendmode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, interpolate=False, mask='circle', maskParams=None, name='unnamed GratingStim', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([0.078125, 0.078125]), size=array([12.8, 12.8]), tex='none', texRes=128, units='pix', win=Window(...))
40.2721 	EXP 	unnamed GratingStim: pos = array([-845.,    1.])
40.2721 	EXP 	unnamed GratingStim: pos = array([-845.,    1.])
41.2073 	EXP 	window1: color = '#CCCCCC'
41.2222 	EXP 	unnamed TextStim: autoDraw = False
41.2222 	EXP 	unnamed TextStim: autoDraw = False
41.2389 	EXP 	window1: color = '#CCCCCC'
41.2555 	EXP 	unnamed TextStim: autoDraw = False
41.2555 	EXP 	unnamed TextStim: autoDraw = False
41.2722 	EXP 	window1: color = '#CCCCCC'
41.2888 	EXP 	unnamed TextStim: autoDraw = False
41.2888 	EXP 	unnamed TextStim: autoDraw = False
41.2905 	EXP 	Created unnamed GratingStim = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, autoDraw=False, autoLog=True, blendmode='avg', color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, interpolate=False, mask='circle', maskParams=None, name='unnamed GratingStim', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([0.02604167, 0.02604167]), size=array([38.4, 38.4]), tex='none', texRes=128, units='pix', win=Window(...))
41.2920 	EXP 	Created unnamed GratingStim = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, autoDraw=False, autoLog=True, blendmode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, interpolate=False, mask='circle', maskParams=None, name='unnamed GratingStim', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([0.078125, 0.078125]), size=array([12.8, 12.8]), tex='none', texRes=128, units='pix', win=Window(...))
41.3055 	EXP 	unnamed GratingStim: pos = array([-845.,  449.])
41.3055 	EXP 	unnamed GratingStim: pos = array([-845.,  449.])
42.2179 	EXP 	window1: color = '#CCCCCC'
42.2221 	EXP 	unnamed TextStim: autoDraw = False
42.2221 	EXP 	unnamed TextStim: autoDraw = False
42.2389 	EXP 	window1: color = '#CCCCCC'
42.2554 	EXP 	unnamed TextStim: autoDraw = False
42.2554 	EXP 	unnamed TextStim: autoDraw = False
42.2722 	EXP 	window1: color = '#CCCCCC'
42.2888 	EXP 	unnamed TextStim: autoDraw = False
42.2888 	EXP 	unnamed TextStim: autoDraw = False
42.2905 	EXP 	Created unnamed GratingStim = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, autoDraw=False, autoLog=True, blendmode='avg', color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, interpolate=False, mask='circle', maskParams=None, name='unnamed GratingStim', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([0.02604167, 0.02604167]), size=array([38.4, 38.4]), tex='none', texRes=128, units='pix', win=Window(...))
42.2920 	EXP 	Created unnamed GratingStim = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, autoDraw=False, autoLog=True, blendmode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, interpolate=False, mask='circle', maskParams=None, name='unnamed GratingStim', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([0.078125, 0.078125]), size=array([12.8, 12.8]), tex='none', texRes=128, units='pix', win=Window(...))
42.3054 	EXP 	unnamed GratingStim: pos = array([843.,   1.])
42.3054 	EXP 	unnamed GratingStim: pos = array([843.,   1.])
43.2291 	EXP 	window1: color = '#CCCCCC'
43.2388 	EXP 	unnamed TextStim: autoDraw = False
43.2388 	EXP 	unnamed TextStim: autoDraw = False
43.2556 	EXP 	window1: color = '#CCCCCC'
43.2721 	EXP 	unnamed TextStim: autoDraw = False
43.2721 	EXP 	unnamed TextStim: autoDraw = False
43.2889 	EXP 	window1: color = '#CCCCCC'
43.3054 	EXP 	unnamed TextStim: autoDraw = False
43.3054 	EXP 	unnamed TextStim: autoDraw = False
43.3071 	EXP 	Created unnamed GratingStim = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, autoDraw=False, autoLog=True, blendmode='avg', color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, interpolate=False, mask='circle', maskParams=None, name='unnamed GratingStim', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([0.02604167, 0.02604167]), size=array([38.4, 38.4]), tex='none', texRes=128, units='pix', win=Window(...))
43.3087 	EXP 	Created unnamed GratingStim = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, autoDraw=False, autoLog=True, blendmode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, interpolate=False, mask='circle', maskParams=None, name='unnamed GratingStim', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([0.078125, 0.078125]), size=array([12.8, 12.8]), tex='none', texRes=128, units='pix', win=Window(...))
43.3221 	EXP 	unnamed GratingStim: pos = array([  -1., -447.])
43.3221 	EXP 	unnamed GratingStim: pos = array([  -1., -447.])
44.6150 	EXP 	window1: color = '#CCCCCC'
44.6221 	EXP 	unnamed TextStim: autoDraw = False
44.6221 	EXP 	unnamed TextStim: autoDraw = False
44.6389 	EXP 	window1: color = '#CCCCCC'
44.6554 	EXP 	unnamed TextStim: autoDraw = False
44.6554 	EXP 	unnamed TextStim: autoDraw = False
44.6722 	EXP 	window1: color = '#CCCCCC'
44.6888 	EXP 	unnamed TextStim: autoDraw = False
44.6888 	EXP 	unnamed TextStim: autoDraw = False
44.6905 	EXP 	Created unnamed GratingStim = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, autoDraw=False, autoLog=True, blendmode='avg', color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, interpolate=False, mask='circle', maskParams=None, name='unnamed GratingStim', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([0.02604167, 0.02604167]), size=array([38.4, 38.4]), tex='none', texRes=128, units='pix', win=Window(...))
44.6920 	EXP 	Created unnamed GratingStim = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, autoDraw=False, autoLog=True, blendmode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, interpolate=False, mask='circle', maskParams=None, name='unnamed GratingStim', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([0.078125, 0.078125]), size=array([12.8, 12.8]), tex='none', texRes=128, units='pix', win=Window(...))
44.7054 	EXP 	unnamed GratingStim: pos = array([843., 449.])
44.7054 	EXP 	unnamed GratingStim: pos = array([843., 449.])
45.6257 	EXP 	window1: color = '#CCCCCC'
45.6388 	EXP 	unnamed TextStim: autoDraw = False
45.6388 	EXP 	unnamed TextStim: autoDraw = False
45.6555 	EXP 	window1: color = '#CCCCCC'
45.6721 	EXP 	unnamed TextStim: autoDraw = False
45.6721 	EXP 	unnamed TextStim: autoDraw = False
45.6888 	EXP 	window1: color = '#CCCCCC'
45.7054 	EXP 	unnamed TextStim: autoDraw = False
45.7054 	EXP 	unnamed TextStim: autoDraw = False
45.7070 	EXP 	Created unnamed GratingStim = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, autoDraw=False, autoLog=True, blendmode='avg', color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, interpolate=False, mask='circle', maskParams=None, name='unnamed GratingStim', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([0.02604167, 0.02604167]), size=array([38.4, 38.4]), tex='none', texRes=128, units='pix', win=Window(...))
45.7086 	EXP 	Created unnamed GratingStim = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, autoDraw=False, autoLog=True, blendmode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, interpolate=False, mask='circle', maskParams=None, name='unnamed GratingStim', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([0.078125, 0.078125]), size=array([12.8, 12.8]), tex='none', texRes=128, units='pix', win=Window(...))
45.7221 	EXP 	unnamed GratingStim: pos = array([-845., -447.])
45.7221 	EXP 	unnamed GratingStim: pos = array([-845., -447.])
47.6355 	EXP 	window1: color = '#CCCCCC'
47.6388 	EXP 	unnamed TextStim: autoDraw = False
47.6388 	EXP 	unnamed TextStim: autoDraw = False
47.6555 	EXP 	window1: color = '#CCCCCC'
47.6721 	EXP 	unnamed TextStim: autoDraw = False
47.6721 	EXP 	unnamed TextStim: autoDraw = False
47.6889 	EXP 	window1: color = '#CCCCCC'
47.7054 	EXP 	unnamed TextStim: autoDraw = False
47.7054 	EXP 	unnamed TextStim: autoDraw = False
47.7072 	EXP 	Created unnamed GratingStim = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, autoDraw=False, autoLog=True, blendmode='avg', color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, interpolate=False, mask='circle', maskParams=None, name='unnamed GratingStim', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([0.02604167, 0.02604167]), size=array([38.4, 38.4]), tex='none', texRes=128, units='pix', win=Window(...))
47.7087 	EXP 	Created unnamed GratingStim = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, autoDraw=False, autoLog=True, blendmode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, interpolate=False, mask='circle', maskParams=None, name='unnamed GratingStim', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([0.078125, 0.078125]), size=array([12.8, 12.8]), tex='none', texRes=128, units='pix', win=Window(...))
47.7221 	EXP 	unnamed GratingStim: pos = array([-1.,  1.])
47.7221 	EXP 	unnamed GratingStim: pos = array([-1.,  1.])
48.6514 	EXP 	window1: color = '#CCCCCC'
48.6554 	EXP 	unnamed TextStim: autoDraw = False
48.6554 	EXP 	unnamed TextStim: autoDraw = False
50.0380 	EXP 	window1: color = '#CCCCCC'
50.0554 	EXP 	unnamed TextStim: autoDraw = False
50.0554 	EXP 	unnamed TextStim: autoDraw = False
50.0572 	EXP 	Created unnamed GratingStim = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, autoDraw=False, autoLog=True, blendmode='avg', color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, interpolate=False, mask='circle', maskParams=None, name='unnamed GratingStim', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([0.02604167, 0.02604167]), size=array([38.4, 38.4]), tex='none', texRes=128, units='pix', win=Window(...))
50.0588 	EXP 	Created unnamed GratingStim = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, autoDraw=False, autoLog=True, blendmode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, interpolate=False, mask='circle', maskParams=None, name='unnamed GratingStim', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([0.078125, 0.078125]), size=array([12.8, 12.8]), tex='none', texRes=128, units='pix', win=Window(...))
50.0721 	EXP 	unnamed GratingStim: pos = array([-1.,  1.])
50.0721 	EXP 	unnamed GratingStim: pos = array([-1.,  1.])
51.0621 	EXP 	window1: color = '#CCCCCC'
51.0721 	EXP 	unnamed TextStim: autoDraw = False
51.0721 	EXP 	unnamed TextStim: autoDraw = False
51.0889 	EXP 	window1: color = '#CCCCCC'
51.1051 	EXP 	unnamed TextStim: autoDraw = False
51.1051 	EXP 	unnamed TextStim: autoDraw = False
51.1222 	EXP 	window1: color = '#CCCCCC'
51.1387 	EXP 	unnamed TextStim: autoDraw = False
51.1387 	EXP 	unnamed TextStim: autoDraw = False
51.1405 	EXP 	Created unnamed GratingStim = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, autoDraw=False, autoLog=True, blendmode='avg', color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, interpolate=False, mask='circle', maskParams=None, name='unnamed GratingStim', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([0.02604167, 0.02604167]), size=array([38.4, 38.4]), tex='none', texRes=128, units='pix', win=Window(...))
51.1420 	EXP 	Created unnamed GratingStim = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, autoDraw=False, autoLog=True, blendmode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, interpolate=False, mask='circle', maskParams=None, name='unnamed GratingStim', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([0.078125, 0.078125]), size=array([12.8, 12.8]), tex='none', texRes=128, units='pix', win=Window(...))
51.1554 	EXP 	unnamed GratingStim: pos = array([  -1., -447.])
51.1554 	EXP 	unnamed GratingStim: pos = array([  -1., -447.])
52.0722 	EXP 	window1: color = '#CCCCCC'
52.0887 	EXP 	unnamed TextStim: autoDraw = False
52.0887 	EXP 	unnamed TextStim: autoDraw = False
52.1052 	EXP 	window1: color = '#CCCCCC'
52.1221 	EXP 	unnamed TextStim: autoDraw = False
52.1221 	EXP 	unnamed TextStim: autoDraw = False
52.1389 	EXP 	window1: color = '#CCCCCC'
52.1554 	EXP 	unnamed TextStim: autoDraw = False
52.1554 	EXP 	unnamed TextStim: autoDraw = False
52.1570 	EXP 	Created unnamed GratingStim = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, autoDraw=False, autoLog=True, blendmode='avg', color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, interpolate=False, mask='circle', maskParams=None, name='unnamed GratingStim', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([0.02604167, 0.02604167]), size=array([38.4, 38.4]), tex='none', texRes=128, units='pix', win=Window(...))
52.1585 	EXP 	Created unnamed GratingStim = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, autoDraw=False, autoLog=True, blendmode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, interpolate=False, mask='circle', maskParams=None, name='unnamed GratingStim', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([0.078125, 0.078125]), size=array([12.8, 12.8]), tex='none', texRes=128, units='pix', win=Window(...))
52.1721 	EXP 	unnamed GratingStim: pos = array([742., 395.])
52.1721 	EXP 	unnamed GratingStim: pos = array([742., 395.])
53.7038 	EXP 	window1: color = '#CCCCCC'
53.7221 	EXP 	unnamed TextStim: autoDraw = False
53.7221 	EXP 	unnamed TextStim: autoDraw = False
53.7388 	EXP 	window1: color = '#CCCCCC'
53.7554 	EXP 	unnamed TextStim: autoDraw = False
53.7554 	EXP 	unnamed TextStim: autoDraw = False
53.7722 	EXP 	window1: color = '#CCCCCC'
53.7887 	EXP 	unnamed TextStim: autoDraw = False
53.7887 	EXP 	unnamed TextStim: autoDraw = False
53.7905 	EXP 	Created unnamed GratingStim = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, autoDraw=False, autoLog=True, blendmode='avg', color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, interpolate=False, mask='circle', maskParams=None, name='unnamed GratingStim', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([0.02604167, 0.02604167]), size=array([38.4, 38.4]), tex='none', texRes=128, units='pix', win=Window(...))
53.7920 	EXP 	Created unnamed GratingStim = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, autoDraw=False, autoLog=True, blendmode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, interpolate=False, mask='circle', maskParams=None, name='unnamed GratingStim', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([0.078125, 0.078125]), size=array([12.8, 12.8]), tex='none', texRes=128, units='pix', win=Window(...))
53.8054 	EXP 	unnamed GratingStim: pos = array([ 742., -393.])
53.8054 	EXP 	unnamed GratingStim: pos = array([ 742., -393.])
54.7142 	EXP 	window1: color = '#CCCCCC'
54.7220 	EXP 	unnamed TextStim: autoDraw = False
54.7220 	EXP 	unnamed TextStim: autoDraw = False
54.7388 	EXP 	window1: color = '#CCCCCC'
54.7554 	EXP 	unnamed TextStim: autoDraw = False
54.7554 	EXP 	unnamed TextStim: autoDraw = False
